data,temp_media,temp_max,temp_min,precipitacao,evapotranspiracao,vento_max,municipio
2014-01-13,27.9,34.1,22.2,0.0,7.57,22.9,Petrolina
2014-01-14,27.3,32.3,23.0,0.0,6.12,22.7,Petrolina
2014-01-15,27.8,34.0,22.1,0.0,7.28,18.5,Petrolina
2014-01-16,28.1,33.9,23.1,0.0,6.93,19.6,Petrolina
2014-01-17,28.1,34.0,22.3,0.0,7.23,20.8,Petrolina
2014-01-18,28.9,34.5,23.1,0.0,7.64,21.2,Petrolina
2014-01-19,29.4,35.1,23.5,0.0,7.6,20.1,Petrolina
2014-01-20,30.0,35.7,23.9,0.0,8.45,20.7,Petrolina
2014-01-21,29.0,33.8,24.2,0.4,6.92,23.1,Petrolina
2014-01-22,29.0,34.4,23.8,0.0,7.97,22.8,Petrolina
2014-01-23,28.8,34.8,22.7,0.0,8.18,20.9,Petrolina
2014-01-24,28.3,33.4,22.8,0.0,7.54,22.1,Petrolina
2014-01-25,28.4,33.6,23.2,0.0,7.6,21.9,Petrolina
2014-01-26,28.8,34.2,23.7,0.0,7.57,24.0,Petrolina
2014-01-27,28.1,33.8,23.4,0.0,7.74,30.6,Petrolina
2014-01-28,28.0,34.2,22.9,0.0,7.9,24.0,Petrolina
2014-01-29,27.5,32.0,22.1,0.0,6.51,26.0,Petrolina
2014-01-30,28.2,34.6,22.3,0.0,8.08,24.2,Petrolina
2014-01-31,28.2,34.1,22.4,0.0,8.42,24.7,Petrolina
2014-02-01,28.0,32.8,23.7,0.0,6.85,25.1,Petrolina
2014-02-02,28.2,34.0,22.3,0.0,7.74,26.4,Petrolina
2014-02-03,27.8,32.7,23.1,0.0,6.8,28.6,Petrolina
2014-02-04,28.1,34.7,21.9,0.0,7.94,24.1,Petrolina
2014-02-05,27.8,32.8,23.2,0.3,6.74,24.6,Petrolina
2014-02-06,27.0,31.9,22.1,0.1,6.39,22.7,Petrolina
2014-02-07,26.0,30.4,22.8,2.1,4.78,23.3,Petrolina
2014-02-08,27.1,32.8,22.4,0.0,6.52,23.2,Petrolina
2014-02-09,27.6,32.6,22.8,0.0,6.65,23.2,Petrolina
2014-02-10,28.1,33.1,22.8,0.0,6.73,23.5,Petrolina
2014-02-11,28.6,35.2,22.3,0.0,8.26,24.0,Petrolina
2014-02-12,28.8,35.3,22.9,0.0,8.25,24.0,Petrolina
2014-02-13,28.7,34.5,22.9,0.0,7.17,20.5,Petrolina
2014-02-14,29.1,34.3,23.7,0.0,7.13,18.6,Petrolina
2014-02-15,27.7,33.0,24.8,3.5,5.51,18.9,Petrolina
2014-02-16,27.0,31.5,23.3,3.4,4.49,13.6,Petrolina
2014-02-17,26.7,30.9,22.9,0.8,5.12,13.9,Petrolina
2014-02-18,27.4,32.8,23.1,0.7,5.48,18.2,Petrolina
2014-02-19,28.1,32.7,24.1,0.7,5.55,15.9,Petrolina
2014-02-20,26.7,31.7,23.8,7.3,4.21,17.1,Petrolina
2014-02-21,26.2,30.5,22.7,0.6,5.08,26.1,Petrolina
2014-02-22,26.2,31.8,21.8,0.7,5.37,25.8,Petrolina
2014-02-23,27.0,31.6,22.4,0.0,6.04,22.4,Petrolina
2014-02-24,27.7,33.9,23.1,0.0,7.17,25.9,Petrolina
2014-02-25,28.0,34.5,22.8,0.0,7.15,24.6,Petrolina
2014-02-26,28.0,33.1,22.7,0.0,6.81,24.1,Petrolina
2014-02-27,27.5,32.6,22.6,0.0,5.89,20.0,Petrolina
2014-02-28,27.0,32.8,23.4,2.8,4.63,17.5,Petrolina
2014-03-01,25.9,30.2,22.8,3.3,3.05,19.4,Petrolina
2014-03-02,25.6,31.1,22.9,22.0,4.19,16.2,Petrolina
2014-03-03,25.4,30.2,22.3,4.4,4.14,20.7,Petrolina
2014-03-04,25.7,29.7,22.7,3.0,4.25,20.6,Petrolina
2014-03-05,26.3,30.8,22.4,0.0,5.59,23.7,Petrolina
2014-03-06,25.7,30.9,21.0,0.0,5.36,22.9,Petrolina
2014-03-07,26.2,31.5,22.0,0.0,5.42,13.9,Petrolina
2014-03-08,26.1,30.3,22.7,0.3,4.56,13.2,Petrolina
2014-03-09,26.4,30.6,23.2,1.4,3.72,17.5,Petrolina
2014-03-10,28.0,33.7,23.4,0.0,6.75,21.3,Petrolina
2014-03-11,28.0,33.6,22.9,0.0,7.2,23.4,Petrolina
2014-03-12,27.9,32.6,23.2,0.0,6.73,22.4,Petrolina
2014-03-13,28.6,34.4,23.4,0.0,7.94,24.0,Petrolina
2014-03-14,28.2,34.4,22.3,0.0,7.62,22.9,Petrolina
2014-03-15,28.5,34.9,23.3,0.0,7.51,25.1,Petrolina
2014-03-16,27.3,32.9,23.8,2.4,5.83,21.5,Petrolina
2014-03-17,26.7,31.6,23.2,0.0,4.55,22.2,Petrolina
2014-03-18,27.2,32.6,23.2,0.3,5.13,21.3,Petrolina
2014-03-19,27.7,32.8,23.0,0.0,6.09,20.0,Petrolina
2014-03-20,28.4,33.1,23.5,0.0,6.36,22.7,Petrolina
2014-03-21,29.2,34.4,24.8,0.8,6.52,21.1,Petrolina
2014-03-22,29.5,35.3,24.1,0.0,6.71,20.7,Petrolina
2014-03-23,30.1,35.5,24.5,0.0,7.24,20.2,Petrolina
2014-03-24,30.0,35.5,24.1,0.0,8.09,22.4,Petrolina
2014-03-25,29.5,35.8,23.5,0.0,8.33,22.2,Petrolina
2014-03-26,29.2,34.8,23.1,0.0,7.19,20.0,Petrolina
2014-03-27,28.9,33.2,24.6,0.5,5.93,20.4,Petrolina
2014-03-28,28.7,33.0,24.2,0.0,6.02,19.7,Petrolina
2014-03-29,27.9,32.5,24.4,0.4,5.33,21.0,Petrolina
2014-03-30,28.3,31.9,23.6,1.7,4.96,16.6,Petrolina
2014-03-31,29.1,35.1,23.4,0.0,7.9,23.3,Petrolina
2014-04-01,29.4,35.1,23.7,0.0,7.85,21.9,Petrolina
2014-04-02,28.8,34.9,22.9,0.0,7.5,22.2,Petrolina
2014-04-03,29.4,35.2,23.6,0.0,7.51,20.8,Petrolina
2014-04-04,29.2,34.7,24.8,0.0,5.42,18.2,Petrolina
2014-04-05,29.2,34.3,24.4,0.3,6.0,17.8,Petrolina
2014-04-06,28.4,33.2,24.7,1.1,5.34,18.6,Petrolina
2014-04-07,27.4,32.6,22.9,6.5,4.82,12.5,Petrolina
2014-04-08,26.7,31.3,22.8,6.5,4.18,12.3,Petrolina
2014-04-09,26.2,30.7,23.0,17.4,3.99,11.9,Petrolina
2014-04-10,23.9,26.1,22.3,18.4,1.88,12.7,Petrolina
2014-04-11,25.4,29.2,21.9,2.1,3.45,16.9,Petrolina
2014-04-12,25.9,30.2,22.8,0.7,4.71,20.9,Petrolina
2014-04-13,26.2,31.1,22.7,0.4,5.22,19.5,Petrolina
2014-04-14,26.0,30.2,23.1,1.1,4.23,17.5,Petrolina
2014-04-15,26.3,31.3,22.3,0.0,5.44,21.6,Petrolina
2014-04-16,26.0,30.7,21.9,0.0,4.86,23.6,Petrolina
2014-04-17,26.6,31.1,23.3,0.0,5.19,20.6,Petrolina
2014-04-18,26.8,31.7,22.1,0.0,5.2,16.6,Petrolina
2014-04-19,27.4,33.1,22.1,0.0,6.11,19.6,Petrolina
2014-04-20,27.4,32.1,23.5,0.0,5.61,20.9,Petrolina
2014-04-21,26.9,31.2,22.8,0.0,4.7,19.9,Petrolina
2014-04-22,27.4,31.6,23.1,0.0,4.92,19.5,Petrolina
2014-04-23,27.7,32.3,23.9,0.1,5.85,21.3,Petrolina
2014-04-24,28.0,32.4,23.8,0.0,5.46,17.4,Petrolina
2014-04-25,28.6,34.2,23.2,0.0,5.55,12.2,Petrolina
2014-04-26,28.3,33.5,24.2,12.1,4.79,11.7,Petrolina
2014-04-27,24.2,27.5,22.2,12.2,2.5,22.7,Petrolina
2014-04-28,23.2,26.2,21.1,3.3,2.4,24.7,Petrolina
2014-04-29,23.4,26.2,21.3,0.0,3.38,30.2,Petrolina
2014-04-30,23.2,25.9,20.8,0.0,3.61,31.3,Petrolina
2014-05-01,23.2,25.6,20.4,0.0,3.12,28.5,Petrolina
2014-05-02,24.7,28.8,22.2,0.0,3.73,28.5,Petrolina
2014-05-03,25.0,28.6,22.5,0.8,3.89,22.9,Petrolina
2014-05-04,25.3,30.1,21.9,0.0,5.21,22.9,Petrolina
2014-05-05,25.1,30.5,21.1,0.0,5.37,26.6,Petrolina
2014-05-06,25.2,30.2,20.9,0.0,4.54,22.7,Petrolina
2014-05-07,25.3,29.5,21.8,0.8,4.41,20.1,Petrolina
2014-05-08,25.7,30.9,21.5,0.0,5.68,23.2,Petrolina
2014-05-09,25.7,31.1,20.6,0.0,4.74,17.1,Petrolina
2014-05-10,26.9,32.5,20.6,0.0,5.01,12.3,Petrolina
2014-05-11,26.1,31.8,22.7,0.3,5.17,28.5,Petrolina
2014-05-12,24.0,27.6,21.5,0.0,4.07,33.6,Petrolina
2014-05-13,23.8,29.3,19.7,0.0,5.15,27.1,Petrolina
2014-05-14,24.9,30.0,19.7,0.0,4.82,22.5,Petrolina
2014-05-15,25.4,29.2,21.9,0.6,3.52,23.6,Petrolina
2014-05-16,25.6,29.7,22.3,0.1,3.78,18.2,Petrolina
2014-05-17,26.1,31.3,22.7,0.0,4.55,18.8,Petrolina
2014-05-18,26.0,32.0,21.5,0.0,5.33,23.0,Petrolina
2014-05-19,25.9,29.7,23.2,0.1,3.85,18.3,Petrolina
2014-05-20,26.0,30.5,22.2,0.0,4.82,21.7,Petrolina
2014-05-21,26.0,31.3,21.1,0.0,5.72,24.8,Petrolina
2014-05-22,25.4,29.1,22.4,0.0,3.67,24.4,Petrolina
2014-05-23,26.0,30.5,22.2,0.0,3.68,18.4,Petrolina
2014-05-24,27.2,32.6,22.3,0.0,5.28,18.1,Petrolina
2014-05-25,27.2,33.0,22.1,0.0,5.87,19.9,Petrolina
2014-05-26,26.4,32.3,21.0,0.0,6.44,20.9,Petrolina
2014-05-27,25.3,31.7,19.2,0.0,6.04,19.2,Petrolina
2014-05-28,26.3,32.2,20.3,0.0,5.67,16.1,Petrolina
2014-05-29,26.4,32.0,21.1,0.0,5.34,19.5,Petrolina
2014-05-30,26.3,31.5,22.1,0.0,5.56,25.5,Petrolina
2014-05-31,25.1,28.5,22.4,0.6,4.33,27.4,Petrolina
2014-06-01,24.5,29.8,20.6,0.0,4.41,24.5,Petrolina
2014-06-02,25.1,30.9,19.3,0.0,5.18,19.6,Petrolina
2014-06-03,26.6,33.2,19.9,0.0,5.79,20.9,Petrolina
2014-06-04,27.1,33.1,21.7,0.0,6.72,23.2,Petrolina
2014-06-05,26.4,32.5,21.0,0.0,6.29,26.6,Petrolina
2014-06-06,26.6,32.4,21.5,0.0,5.84,23.5,Petrolina
2014-06-07,25.8,30.5,21.7,0.0,5.04,24.5,Petrolina
2014-06-08,25.4,30.8,20.4,0.0,5.23,24.8,Petrolina
2014-06-09,25.5,32.2,20.8,0.0,5.45,24.2,Petrolina
2014-06-10,24.9,28.9,22.3,0.2,4.09,29.2,Petrolina
2014-06-11,24.7,28.7,21.4,0.2,4.68,31.5,Petrolina
2014-06-12,24.5,31.2,19.3,0.0,5.58,29.5,Petrolina
2014-06-13,25.0,29.7,21.2,0.1,5.2,28.2,Petrolina
2014-06-14,25.0,30.6,20.6,0.0,5.86,27.0,Petrolina
2014-06-15,24.9,30.2,20.8,0.0,5.71,25.6,Petrolina
2014-06-16,24.3,29.4,19.3,0.0,5.05,30.1,Petrolina
2014-06-17,24.0,27.1,21.6,0.6,3.41,27.9,Petrolina
2014-06-18,24.4,27.9,21.5,0.2,3.79,28.0,Petrolina
2014-06-19,24.4,27.9,21.6,0.3,3.71,23.2,Petrolina
2014-06-20,24.2,27.8,21.6,0.0,4.29,23.2,Petrolina
2014-06-21,24.1,29.8,19.6,0.0,5.58,23.4,Petrolina
2014-06-22,24.2,28.8,20.8,0.0,4.25,27.6,Petrolina
2014-06-23,23.7,27.9,20.6,0.0,3.94,30.0,Petrolina
2014-06-24,23.0,26.1,20.5,0.0,3.53,30.6,Petrolina
2014-06-25,23.7,29.1,19.6,0.0,4.66,25.1,Petrolina
2014-06-26,24.3,30.2,19.4,0.0,5.16,21.2,Petrolina
2014-06-27,24.1,26.1,22.3,0.0,2.49,19.9,Petrolina
2014-06-28,24.8,29.4,21.7,0.1,4.0,23.5,Petrolina
2014-06-29,25.0,29.4,21.3,0.0,3.86,20.9,Petrolina
2014-06-30,25.1,30.4,21.0,0.0,5.12,19.9,Petrolina
2014-07-01,24.8,31.4,19.2,0.0,5.95,20.0,Petrolina
2014-07-02,24.5,30.4,19.2,0.0,5.48,23.1,Petrolina
2014-07-03,24.4,28.9,20.3,0.0,3.98,24.0,Petrolina
2014-07-04,24.1,29.8,19.8,0.0,5.74,25.2,Petrolina
2014-07-05,23.2,27.5,19.5,0.3,3.8,26.1,Petrolina
2014-07-06,23.9,28.3,20.3,0.1,4.23,28.5,Petrolina
2014-07-07,23.8,27.9,19.8,0.0,4.57,29.3,Petrolina
2014-07-08,23.8,29.6,18.9,0.0,4.62,28.1,Petrolina
2014-07-09,23.9,27.9,20.5,0.0,4.11,26.2,Petrolina
2014-07-10,24.1,30.2,18.8,0.0,5.62,21.2,Petrolina
2014-07-11,24.6,30.2,19.7,0.0,5.62,20.0,Petrolina
2014-07-12,24.7,31.0,19.0,0.0,5.97,20.6,Petrolina
2014-07-13,24.4,29.5,20.4,0.0,5.11,28.8,Petrolina
2014-07-14,23.4,27.1,21.1,0.4,3.64,29.3,Petrolina
2014-07-15,23.8,27.5,20.7,0.0,4.23,28.8,Petrolina
2014-07-16,22.4,24.4,21.1,1.0,2.57,30.8,Petrolina
2014-07-17,23.0,27.0,20.5,0.2,3.55,29.5,Petrolina
2014-07-18,23.2,26.8,20.2,0.1,3.28,25.2,Petrolina
2014-07-19,24.1,28.4,20.7,0.1,3.56,20.7,Petrolina
2014-07-20,24.3,30.1,19.7,0.0,5.55,23.5,Petrolina
2014-07-21,24.7,29.5,20.8,0.2,4.7,24.8,Petrolina
2014-07-22,24.4,30.4,20.1,0.0,6.1,29.5,Petrolina
2014-07-23,24.3,30.6,20.3,0.1,5.37,30.1,Petrolina
2014-07-24,23.9,28.8,19.6,0.6,4.2,28.6,Petrolina
2014-07-25,24.7,30.3,20.1,0.4,4.79,23.4,Petrolina
2014-07-26,25.3,30.2,21.6,0.0,5.54,22.2,Petrolina
2014-07-27,24.6,30.5,19.5,0.0,5.31,26.0,Petrolina
2014-07-28,23.6,28.6,21.0,20.9,3.77,22.4,Petrolina
2014-07-29,23.2,28.0,19.8,0.0,5.24,28.0,Petrolina
2014-07-30,23.0,26.8,20.5,0.1,3.94,30.7,Petrolina
2014-07-31,22.6,26.9,19.7,0.1,3.53,25.3,Petrolina
2014-08-01,22.8,27.2,19.6,0.0,3.54,22.7,Petrolina
2014-08-02,23.3,28.9,19.6,0.0,4.31,22.9,Petrolina
2014-08-03,24.0,29.9,19.5,0.0,5.28,21.3,Petrolina
2014-08-04,24.6,30.8,19.4,0.0,5.56,22.0,Petrolina
2014-08-05,25.1,31.8,19.9,0.0,5.94,21.6,Petrolina
2014-08-06,24.5,29.7,20.6,0.0,5.99,30.6,Petrolina
2014-08-07,21.7,24.5,19.9,0.4,3.71,31.1,Petrolina
2014-08-08,22.7,27.8,18.6,0.0,4.42,27.0,Petrolina
2014-08-09,23.1,28.7,18.4,0.0,6.16,29.3,Petrolina
2014-08-10,23.4,29.7,18.9,0.0,6.0,26.5,Petrolina
2014-08-11,23.8,29.8,18.7,0.0,6.46,24.4,Petrolina
2014-08-12,23.1,27.8,18.1,0.0,5.95,24.9,Petrolina
2014-08-13,24.1,30.1,19.4,0.0,5.64,22.7,Petrolina
2014-08-14,24.8,31.0,19.4,0.0,6.57,25.3,Petrolina
2014-08-15,23.8,28.3,20.8,0.5,5.26,33.0,Petrolina
2014-08-16,22.8,28.8,19.2,0.0,4.76,29.0,Petrolina
2014-08-17,22.7,26.7,19.2,0.2,4.05,27.2,Petrolina
2014-08-18,23.1,27.7,19.0,0.0,4.51,25.4,Petrolina
2014-08-19,23.1,28.7,18.7,0.0,4.61,24.4,Petrolina
2014-08-20,24.2,29.8,19.8,0.0,6.44,25.8,Petrolina
2014-08-21,24.1,30.5,18.7,0.0,6.26,27.2,Petrolina
2014-08-22,23.9,30.0,18.7,0.0,6.38,25.0,Petrolina
2014-08-23,23.7,30.7,18.2,0.0,6.43,26.5,Petrolina
2014-08-24,24.1,30.8,18.2,0.0,6.86,28.3,Petrolina
2014-08-25,24.1,30.9,18.3,0.0,6.9,25.1,Petrolina
2014-08-26,24.5,31.3,17.9,0.0,6.95,25.9,Petrolina
2014-08-27,25.1,31.4,19.2,0.0,6.4,21.3,Petrolina
2014-08-28,26.2,32.8,19.6,0.0,6.63,19.2,Petrolina
2014-08-29,26.1,32.8,20.9,0.0,6.64,22.3,Petrolina
2014-08-30,26.0,32.7,20.3,0.0,7.26,26.7,Petrolina
2014-08-31,25.2,31.8,19.3,0.0,7.03,25.8,Petrolina
2014-09-01,25.7,32.1,19.1,0.0,6.71,18.3,Petrolina
2014-09-02,27.3,34.2,19.4,0.0,6.52,15.0,Petrolina
2014-09-03,29.0,35.5,21.8,0.0,7.2,16.5,Petrolina
2014-09-04,29.3,34.8,22.8,0.0,6.82,20.4,Petrolina
2014-09-05,25.8,32.2,21.7,0.2,6.67,34.4,Petrolina
2014-09-06,23.7,29.1,20.1,0.0,6.55,32.9,Petrolina
2014-09-07,23.1,27.8,18.2,0.0,5.64,29.3,Petrolina
2014-09-08,23.8,28.8,19.9,0.0,5.71,28.0,Petrolina
2014-09-09,24.9,31.5,19.2,0.0,7.31,29.8,Petrolina
2014-09-10,25.1,32.0,19.0,0.0,7.46,29.0,Petrolina
2014-09-11,24.7,30.2,20.5,0.1,5.33,27.3,Petrolina
2014-09-12,25.4,31.3,20.9,0.9,5.94,22.8,Petrolina
2014-09-13,25.3,31.7,19.8,0.0,7.16,29.3,Petrolina
2014-09-14,24.9,30.9,20.1,0.0,6.35,26.5,Petrolina
2014-09-15,25.1,32.0,19.0,0.0,7.44,23.7,Petrolina
2014-09-16,26.7,33.3,20.5,0.0,7.26,20.3,Petrolina
2014-09-17,27.0,34.7,20.4,0.0,7.98,25.1,Petrolina
2014-09-18,25.6,32.5,19.9,0.0,7.51,27.5,Petrolina
2014-09-19,26.2,32.3,20.2,0.0,6.08,24.5,Petrolina
2014-09-20,26.3,31.0,21.5,0.0,5.37,21.1,Petrolina
2014-09-21,27.8,35.0,20.4,0.0,7.2,17.5,Petrolina
2014-09-22,29.9,37.2,22.3,0.0,8.66,26.8,Petrolina
2014-09-23,27.6,33.8,22.0,0.0,8.24,29.7,Petrolina
2014-09-24,26.8,33.1,20.7,0.0,7.9,26.4,Petrolina
2014-09-25,26.3,33.2,19.7,0.0,7.89,27.3,Petrolina
2014-09-26,26.7,33.7,20.7,0.0,7.37,24.7,Petrolina
2014-09-27,27.9,34.8,20.9,0.0,8.09,24.7,Petrolina
2014-09-28,28.1,34.6,21.7,0.0,8.31,27.4,Petrolina
2014-09-29,28.0,35.1,21.1,0.0,8.34,26.3,Petrolina
2014-09-30,28.4,35.0,22.1,0.0,7.66,21.9,Petrolina
2014-10-01,28.5,35.0,22.1,0.0,7.75,22.9,Petrolina
2014-10-02,28.4,34.6,22.3,0.0,7.92,27.8,Petrolina
2014-10-03,26.4,32.1,22.4,0.0,6.55,29.4,Petrolina
2014-10-04,23.3,26.9,20.7,0.0,5.26,36.5,Petrolina
2014-10-05,23.4,27.7,20.1,0.0,5.86,33.1,Petrolina
2014-10-06,23.6,28.4,19.0,0.0,5.92,34.2,Petrolina
2014-10-07,24.2,29.0,19.7,0.0,6.26,29.9,Petrolina
2014-10-08,24.5,28.2,20.9,0.0,5.51,30.2,Petrolina
2014-10-09,25.0,29.4,20.4,0.0,5.13,29.2,Petrolina
2014-10-10,26.1,33.1,19.8,0.0,7.9,29.8,Petrolina
2014-10-11,26.7,32.8,22.1,0.0,7.18,29.1,Petrolina
2014-10-12,25.7,30.6,20.0,0.0,5.48,26.9,Petrolina
2014-10-13,27.1,34.0,21.6,0.0,8.04,27.6,Petrolina
2014-10-14,27.3,34.3,20.9,0.0,8.16,26.3,Petrolina
2014-10-15,27.7,34.8,21.2,0.0,8.21,22.4,Petrolina
2014-10-16,28.1,35.1,21.0,0.0,8.59,28.7,Petrolina
2014-10-17,27.7,34.6,21.4,0.0,7.87,24.2,Petrolina
2014-10-18,28.2,34.7,22.4,0.0,7.73,20.7,Petrolina
2014-10-19,28.7,35.0,22.1,0.0,7.83,19.6,Petrolina
2014-10-20,29.1,35.2,22.1,0.0,7.65,17.3,Petrolina
2014-10-21,28.9,34.9,23.1,0.0,7.84,24.0,Petrolina
2014-10-22,27.6,33.3,21.9,0.0,7.32,25.5,Petrolina
2014-10-23,27.0,32.5,21.4,0.0,7.15,27.5,Petrolina
2014-10-24,26.2,30.7,21.5,0.5,5.25,23.5,Petrolina
2014-10-25,27.1,32.7,21.5,0.0,5.93,22.8,Petrolina
2014-10-26,28.5,35.3,21.7,0.0,8.6,20.3,Petrolina
2014-10-27,29.0,35.7,22.2,0.0,8.5,21.6,Petrolina
2014-10-28,29.3,35.6,22.9,0.0,8.23,24.0,Petrolina
2014-10-29,29.9,35.7,23.7,0.0,7.98,24.3,Petrolina
2014-10-30,29.0,35.8,23.5,0.0,8.39,26.3,Petrolina
2014-10-31,28.2,34.6,22.3,0.0,8.08,26.1,Petrolina
2014-11-01,27.6,33.2,22.3,0.0,6.89,25.7,Petrolina
2014-11-02,27.8,33.4,22.2,0.0,7.34,24.2,Petrolina
2014-11-03,27.7,33.1,22.1,0.0,7.32,25.0,Petrolina
2014-11-04,27.4,33.1,21.5,0.0,6.19,21.7,Petrolina
2014-11-05,28.5,34.1,22.2,0.0,7.16,21.8,Petrolina
2014-11-06,28.7,34.8,22.9,0.0,7.92,23.7,Petrolina
2014-11-07,27.9,33.9,22.3,0.0,7.52,28.3,Petrolina
2014-11-08,29.0,35.2,22.4,0.0,7.94,20.0,Petrolina
2014-11-09,29.3,33.6,23.5,0.0,5.82,18.8,Petrolina
2014-11-10,30.7,35.7,25.0,0.0,6.95,15.5,Petrolina
2014-11-11,29.7,34.2,24.4,0.5,6.68,20.7,Petrolina
2014-11-12,29.8,35.3,25.5,2.0,6.92,18.5,Petrolina
2014-11-13,28.6,32.7,25.1,1.0,4.88,12.6,Petrolina
2014-11-14,31.2,36.3,26.1,0.0,7.43,16.3,Petrolina
2014-11-15,31.2,35.4,26.8,0.0,6.32,16.9,Petrolina
2014-11-16,29.2,33.8,24.0,14.0,5.87,19.1,Petrolina
2014-11-17,23.6,26.1,22.5,35.5,1.71,11.4,Petrolina
2014-11-18,23.7,26.8,21.5,1.5,2.78,21.4,Petrolina
2014-11-19,23.2,27.0,21.2,2.7,2.45,19.4,Petrolina
2014-11-20,23.7,27.3,21.3,0.2,3.57,26.2,Petrolina
2014-11-21,25.3,30.4,21.0,0.0,5.04,24.2,Petrolina
2014-11-22,25.3,29.8,21.3,0.0,4.62,21.4,Petrolina
2014-11-23,25.2,29.3,21.3,0.3,4.61,18.9,Petrolina
2014-11-24,25.9,31.3,21.1,0.0,6.03,22.1,Petrolina
2014-11-25,26.3,32.0,21.7,0.0,5.55,24.2,Petrolina
2014-11-26,26.4,32.0,21.8,0.0,5.75,21.4,Petrolina
2014-11-27,27.2,34.0,21.2,0.0,7.64,19.6,Petrolina
2014-11-28,28.0,34.5,22.3,0.0,7.77,22.7,Petrolina
2014-11-29,28.2,34.4,22.2,0.0,8.26,21.9,Petrolina
2014-11-30,27.7,34.1,21.3,0.0,8.58,25.2,Petrolina
2014-12-01,26.9,33.7,21.3,0.0,7.94,25.2,Petrolina
2014-12-02,27.0,33.4,21.1,0.0,8.4,26.7,Petrolina
2014-12-03,27.3,34.0,21.3,0.0,7.95,24.6,Petrolina
2014-12-04,27.7,34.4,21.7,0.0,7.75,22.1,Petrolina
2014-12-05,27.9,32.5,23.0,0.0,5.78,18.9,Petrolina
2014-12-06,27.0,31.6,24.1,4.3,4.79,17.6,Petrolina
2014-12-07,27.1,32.0,22.9,0.0,5.92,22.6,Petrolina
2014-12-08,27.0,32.5,22.6,0.0,7.17,23.0,Petrolina
2014-12-09,26.8,33.8,21.0,0.0,7.54,25.3,Petrolina
2014-12-10,27.1,32.9,21.1,0.0,6.78,24.7,Petrolina
2014-12-11,28.0,33.9,22.6,0.0,6.85,25.4,Petrolina
2014-12-12,28.0,34.2,23.2,0.3,7.01,20.9,Petrolina
2014-12-13,28.0,33.8,22.8,0.0,6.36,23.5,Petrolina
2014-12-14,28.3,32.7,23.6,0.0,5.18,18.8,Petrolina
2014-12-15,28.9,33.3,25.0,0.0,5.36,18.9,Petrolina
2014-12-16,27.0,32.6,23.6,14.6,4.55,15.9,Petrolina
2014-12-17,23.6,26.6,22.1,16.7,1.81,11.8,Petrolina
2014-12-18,24.8,28.0,21.2,1.7,3.65,9.9,Petrolina
2014-12-19,26.0,31.2,23.1,2.3,4.57,15.5,Petrolina
2014-12-20,25.0,29.6,22.7,9.4,2.8,15.3,Petrolina
2014-12-21,26.5,31.8,22.6,0.0,5.77,18.6,Petrolina
2014-12-22,26.3,31.7,22.2,0.0,5.99,18.8,Petrolina
2014-12-23,26.3,31.1,22.8,0.4,5.37,20.2,Petrolina
2014-12-24,27.0,32.7,22.8,0.0,6.49,20.9,Petrolina
2014-12-25,27.1,32.2,22.5,0.0,6.62,23.7,Petrolina
2014-12-26,26.2,30.7,21.2,0.0,5.92,27.2,Petrolina
2014-12-27,26.5,32.7,20.8,0.0,7.46,26.4,Petrolina
2014-12-28,26.6,32.1,22.2,0.0,5.56,23.2,Petrolina
2014-12-29,27.3,33.5,21.2,0.0,6.56,20.1,Petrolina
2014-12-30,28.6,34.6,22.6,0.0,6.78,16.3,Petrolina
2014-12-31,27.7,33.6,24.0,3.3,5.61,15.5,Petrolina
2015-01-01,28.1,33.5,23.5,0.0,6.73,19.6,Petrolina
2015-01-02,27.8,32.3,23.2,0.0,5.93,20.5,Petrolina
2015-01-03,28.6,34.1,23.4,0.0,7.37,21.4,Petrolina
2015-01-04,28.3,34.6,23.0,0.0,7.79,20.2,Petrolina
2015-01-05,28.5,32.9,23.2,0.0,6.31,18.7,Petrolina
2015-01-06,29.4,33.8,24.7,0.0,7.36,19.0,Petrolina
2015-01-07,28.6,33.2,23.5,0.0,7.58,24.6,Petrolina
2015-01-08,27.8,33.7,23.1,0.0,7.28,23.5,Petrolina
2015-01-09,28.4,35.0,22.4,0.0,8.4,23.5,Petrolina
2015-01-10,28.6,34.8,22.4,0.0,8.49,21.9,Petrolina
2015-01-11,29.3,35.1,23.2,0.0,7.71,24.8,Petrolina
2015-01-12,29.1,34.4,23.6,0.0,7.67,23.5,Petrolina
2015-01-13,28.7,35.1,22.2,0.0,8.73,24.6,Petrolina
2015-01-14,28.8,34.8,22.5,0.0,8.71,24.3,Petrolina
2015-01-15,28.6,35.0,22.6,0.0,8.19,23.3,Petrolina
2015-01-16,28.7,34.5,22.9,0.0,7.89,24.1,Petrolina
2015-01-17,29.4,35.2,23.4,0.0,8.24,21.6,Petrolina
2015-01-18,29.8,35.9,23.8,0.0,8.62,22.1,Petrolina
2015-01-19,29.4,35.3,23.4,0.2,8.55,22.4,Petrolina
2015-01-20,29.3,35.1,23.5,0.0,8.44,20.5,Petrolina
2015-01-21,28.7,33.5,23.4,0.0,6.82,21.4,Petrolina
2015-01-22,28.7,32.0,24.6,0.0,5.47,18.6,Petrolina
2015-01-23,27.9,33.0,23.5,0.9,6.29,20.1,Petrolina
2015-01-24,28.0,34.1,22.7,0.1,7.53,26.3,Petrolina
